ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory
1004,53,10,2024-01-14,4,Customer  support  was  very  helpful.,0.6997,Positive
1005,82,17,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive
1006,87,2,2023-06-14,5,Exceeded  my  expectations!,0.0,Postive
1007,49,9,2024-02-15,5,Amazing  value    for  the  price.,0.7351,Positive
1008,60,13,2025-09-05,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1009,31,3,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",-0.2617,Negative
1010,3,3,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1011,80,19,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1012,26,3,2025-02-25,2,Not    worth  the  money.,-0.1695,Negative
1013,32,8,2025-07-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1014,81,20,2023-04-16,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1015,25,2,2023-03-05,2,Not  worth  the  money.,-0.1695,Negative
1016,30,16,2025-08-27,2,Product  did  not  meet  my  expectations.,0.0,Negative
1017,84,13,2025-05-26,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1018,44,20,2024-07-29,2,Not  worth    the  money.,-0.1695,Negative
1019,25,12,2023-07-12,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1020,100,5,2025-09-02,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1021,49,20,2024-03-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1022,71,5,2025-01-23,3,Not    worth  the  money.,-0.1695,Mixed Negative
1023,77,18,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1024,85,19,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral
1025,31,16,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",0.2382,Mixed Positive
1026,90,12,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1027,22,14,2025-07-20,3,Not    worth  the  money.,-0.1695,Mixed Negative
1028,66,3,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1029,66,6,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1030,46,16,2024-10-02,5,"I  love  this  product,  will  buy  again!",0.6696,Positive
1031,28,1,2024-05-22,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1032,46,17,2025-06-03,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1033,74,11,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1034,34,19,2024-02-04,1,Not  worth  the  money.,-0.1695,Negative
1035,77,9,2023-11-25,5,Exceeded  my  expectations!,0.0,Postive
1036,24,7,2025-08-16,2,Disappointed  with  the  performance.,-0.4767,Negative
1037,66,16,2024-05-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1038,22,13,2024-05-28,3,Not  worth    the  money.,-0.1695,Mixed Negative
1039,15,1,2024-11-25,3,Five  stars  for  the  quick  delivery.,0.0,Neutral
1040,100,19,2024-03-02,5,The  build  quality  is    impressive.,0.5106,Positive
1041,19,18,2024-04-14,4,"Great    purchase,  very  satisfied.",0.8016,Positive
1042,68,1,2023-10-06,3,Not  worth  the  money.,-0.1695,Mixed Negative
1043,29,12,2025-01-06,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1044,79,1,2024-03-22,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1045,33,19,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1046,45,8,2025-05-17,1,The  product  arrived  late.,0.0,Negative
1047,6,5,2025-10-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1048,25,17,2025-11-18,3,Customer  support  was  very  helpful.,0.6997,Mixed Positive
1049,50,2,2023-05-26,5,Five  stars  for    the  quick  delivery.,0.0,Postive
1050,83,8,2024-06-14,5,"Excellent  product,  highly    recommend!",0.7773,Positive
1051,63,5,2024-03-16,2,The  product  arrived  late.,0.0,Negative
1052,55,5,2023-08-14,4,The  quality  is  top-notch.,0.0,Postive
1053,6,16,2024-02-29,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1054,82,17,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1055,17,7,2024-10-18,3,"Average  experience,    nothing  special.",-0.3089,Mixed Negative
1056,68,17,2023-09-14,2,Not  worth  the  money.,-0.1695,Negative
1057,49,17,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Neutral
1058,32,16,2024-11-16,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive
1059,67,2,2023-12-23,2,Not  worth  the  money.,-0.1695,Negative
1060,15,10,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive
1061,64,7,2023-12-17,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1062,93,13,2023-11-21,5,"Great  purchase,    very  satisfied.",0.8016,Positive
1063,5,6,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive
1064,32,16,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1065,33,9,2023-03-21,5,Exceeded  my  expectations!,0.0,Postive
1066,81,6,2025-08-29,4,The  quality  is    top-notch.,0.0,Postive
1067,50,7,2024-05-09,5,Amazing  value  for  the  price.,0.7351,Positive
1068,61,15,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative
1069,84,9,2025-03-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1070,23,20,2025-08-16,3,Not  worth  the  money.,-0.1695,Mixed Negative
1071,23,7,2024-09-16,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1072,51,2,2023-02-15,3,Not  worth  the  money.,-0.1695,Mixed Negative
1073,30,10,2023-09-22,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive
1074,21,13,2023-04-07,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive
1075,52,9,2025-07-25,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1076,22,9,2024-10-29,5,The  quality  is  top-notch.,0.0,Postive
1077,95,14,2025-04-18,5,Amazing  value  for  the  price.,0.7351,Positive
1078,8,2,2023-12-15,4,Customer  support  was  very  helpful.,0.6997,Positive
1079,73,16,2025-06-19,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1080,86,16,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Postive
1081,91,5,2023-07-31,5,"I  love  this  product,  will  buy  again!",0.6696,Positive
1082,87,13,2025-02-09,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1083,40,6,2024-04-02,4,The  quality  is  top-notch.,0.0,Postive
1084,99,12,2023-10-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1085,46,6,2025-07-02,4,Customer  support  was  very  helpful.,0.6997,Positive
1086,47,11,2024-04-07,5,The  build  quality  is  impressive.,0.5106,Positive
1087,35,10,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1088,55,13,2025-05-05,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1089,54,12,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1090,3,14,2023-01-09,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1091,72,2,2024-01-28,2,The  product    arrived  late.,0.0,Negative
1092,82,5,2023-02-16,4,Five  stars    for  the  quick  delivery.,0.0,Postive
1093,25,8,2025-10-24,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1094,48,11,2023-07-04,2,Not  worth  the  money.,-0.1695,Negative
1095,31,15,2024-09-23,4,The  quality  is    top-notch.,0.0,Postive
1096,82,13,2023-11-17,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1097,47,12,2023-10-15,2,"Average  experience,  nothing  special.",-0.3089,Negative
1098,62,15,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1099,90,12,2024-03-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1100,88,14,2025-08-13,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1101,58,13,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1102,35,12,2024-02-01,4,The  quality  is  top-notch.,0.0,Postive
1103,39,5,2023-05-12,5,The  build  quality  is  impressive.,0.5106,Positive
1104,39,6,2023-08-06,3,Not  worth  the  money.,-0.1695,Mixed Negative
1105,20,16,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1106,37,5,2025-01-29,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1107,51,14,2024-03-27,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1108,50,3,2023-05-03,1,The  product  stopped  working  after  a  month.,-0.2263,Negative
1109,22,18,2023-06-09,5,"Excellent  product,    highly  recommend!",0.7773,Positive
1110,38,8,2024-04-26,3,Not  worth  the  money.,-0.1695,Mixed Negative
1111,91,16,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",0.2382,Mixed Positive
1112,40,1,2023-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1113,28,3,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1114,56,15,2025-06-14,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1115,82,4,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",0.2382,Mixed Positive
1116,52,5,2025-05-22,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1117,74,11,2023-09-12,4,The  quality  is  top-notch.,0.0,Postive
1118,50,16,2023-05-15,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1119,99,4,2024-01-19,2,Product  did  not  meet  my  expectations.,0.0,Negative
1120,4,17,2024-09-30,2,"Average  experience,  nothing  special.",-0.3089,Negative
1121,23,20,2023-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive
1122,78,19,2023-12-03,5,The  quality  is  top-notch.,0.0,Postive
1123,68,20,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1124,6,9,2025-10-22,5,"I  love  this  product,  will  buy  again!",0.6696,Positive
1125,100,12,2025-07-20,2,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Negative
1126,10,19,2025-03-19,2,Not  worth  the  money.,-0.1695,Negative
1127,82,15,2024-01-06,4,Customer  support  was  very  helpful.,0.6997,Positive
1128,77,6,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1129,80,10,2024-11-06,5,The  build  quality  is  impressive.,0.5106,Positive
1130,88,13,2025-12-30,4,The  quality  is  top-notch.,0.0,Postive
1131,97,2,2025-06-02,5,The  build    quality  is  impressive.,0.5106,Positive
1132,68,9,2023-12-22,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1133,46,19,2023-09-12,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1134,29,8,2024-06-16,5,The    build  quality  is  impressive.,0.5106,Positive
1135,77,12,2024-10-26,1,Product  did  not  meet  my  expectations.,0.0,Negative
1136,62,8,2025-03-02,5,Customer  support  was  very  helpful.,0.6997,Positive
1137,73,5,2025-01-19,3,Five  stars  for  the  quick  delivery.,0.0,Neutral
1138,81,4,2024-12-23,3,The  quality  is  top-notch.,0.0,Neutral
1139,18,5,2024-02-28,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1140,28,12,2023-03-07,2,Disappointed  with  the  performance.,-0.4767,Negative
1141,24,17,2023-04-01,5,Customer    support  was  very  helpful.,0.6997,Positive
1142,4,2,2024-04-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1143,75,18,2025-08-09,4,The  quality  is  top-notch.,0.0,Postive
1144,24,8,2024-01-29,5,The  build  quality    is  impressive.,0.5106,Positive
1145,61,8,2024-02-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1146,88,15,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1147,79,5,2025-05-09,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1148,94,2,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",0.2382,Positive
1149,67,13,2023-12-24,3,Not  worth  the  money.,-0.1695,Mixed Negative
1150,90,3,2024-02-19,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1151,46,15,2025-01-19,5,Customer  support  was  very  helpful.,0.6997,Positive
1152,23,14,2025-11-05,3,Customer    support  was  very  helpful.,0.6997,Mixed Positive
1153,53,10,2023-06-17,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1154,9,19,2023-07-09,2,Disappointed  with  the  performance.,-0.4767,Negative
1155,1,12,2025-01-09,5,Exceeded  my  expectations!,0.0,Postive
1156,79,18,2024-06-16,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1157,13,12,2025-07-16,1,The  product  stopped  working  after  a  month.,-0.2263,Negative
1158,99,20,2024-07-29,4,The  quality  is  top-notch.,0.0,Postive
1159,59,9,2025-01-29,5,The  quality  is  top-notch.,0.0,Postive
1160,97,7,2025-12-26,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1161,10,19,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,0.0,Postive
1162,55,10,2024-06-08,2,The  product  arrived  late.,0.0,Negative
1163,15,11,2023-10-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1164,69,3,2023-01-04,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1165,20,12,2024-02-06,5,The  quality  is  top-notch.,0.0,Postive
1166,63,15,2024-11-10,5,The  build  quality    is  impressive.,0.5106,Positive
1167,50,19,2024-08-21,5,The  quality  is  top-notch.,0.0,Postive
1168,93,16,2025-09-21,5,Exceeded  my  expectations!,0.0,Postive
1169,97,19,2025-06-24,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1170,78,4,2023-12-19,4,Customer  support  was  very  helpful.,0.6997,Positive
1171,49,4,2024-01-12,2,"Average  experience,  nothing  special.",-0.3089,Negative
1172,33,15,2025-04-03,5,The    build  quality  is  impressive.,0.5106,Positive
1173,76,3,2025-08-09,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1174,69,3,2025-08-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1175,78,6,2025-07-04,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1176,74,15,2025-05-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1177,45,10,2023-12-28,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1178,43,6,2024-09-08,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative
1179,84,7,2025-07-31,3,Not  worth  the  money.,-0.1695,Mixed Negative
1180,64,18,2025-06-19,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1181,28,8,2025-02-25,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1182,70,15,2023-08-21,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1183,91,4,2023-02-06,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1184,5,18,2023-12-25,5,Exceeded  my  expectations!,0.0,Postive
1185,5,12,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1186,80,11,2025-10-15,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1187,66,9,2023-06-11,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1188,17,2,2023-04-05,5,"Great  purchase,    very  satisfied.",0.8016,Positive
1189,32,20,2023-12-28,3,Not  worth  the  money.,-0.1695,Mixed Negative
1190,16,4,2024-08-19,1,The    product  arrived  late.,0.0,Negative
1191,60,19,2023-08-27,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1192,80,19,2024-05-21,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1193,7,2,2025-06-13,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1194,11,13,2023-03-01,3,Not  worth  the  money.,-0.1695,Mixed Negative
1195,89,2,2023-11-19,5,Exceeded    my  expectations!,0.0,Postive
1196,57,16,2024-06-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1197,70,15,2024-10-30,1,The  product  arrived  late.,0.0,Negative
1198,92,1,2024-06-25,4,Customer  support  was  very  helpful.,0.6997,Positive
1199,71,7,2024-09-16,4,The  quality  is  top-notch.,0.0,Postive
1200,89,17,2024-04-04,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1201,14,11,2023-08-04,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1202,28,17,2023-04-28,3,Not  worth  the    money.,-0.1695,Mixed Negative
1203,2,19,2025-07-20,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1204,19,18,2024-11-06,4,The  quality  is  top-notch.,0.0,Postive
1205,73,17,2025-12-04,5,The  quality    is  top-notch.,0.0,Postive
1206,50,12,2023-07-06,4,The  quality  is  top-notch.,0.0,Postive
1207,90,18,2025-06-27,5,The  build  quality  is  impressive.,0.5106,Positive
1208,16,15,2024-07-11,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1209,53,10,2024-04-03,5,Five  stars  for    the  quick  delivery.,0.0,Postive
1210,67,8,2024-10-24,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive
1211,30,18,2023-10-04,5,Customer  support    was  very  helpful.,0.6997,Positive
1212,82,19,2024-10-11,2,Not  worth  the  money.,-0.1695,Negative
1213,14,9,2023-12-23,5,Customer  support  was  very  helpful.,0.6997,Positive
1214,100,10,2025-08-27,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1215,68,7,2025-03-28,2,Product  did  not  meet  my  expectations.,0.0,Negative
1216,53,11,2023-04-14,5,Amazing  value  for  the  price.,0.7351,Positive
1217,81,18,2024-01-14,5,Customer  support  was  very  helpful.,0.6997,Positive
1218,8,9,2025-11-09,5,Shipping  was    fast  and  the  item  was  well-packaged.,0.0,Postive
1219,49,7,2025-05-28,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1220,25,8,2023-01-26,2,The  product  arrived  late.,0.0,Negative
1221,42,17,2023-08-31,4,"Good  quality,  but  could    be  cheaper.",0.2382,Positive
1222,57,6,2025-05-23,3,"I  love  this  product,  will  buy    again!",0.6696,Mixed Positive
1223,18,16,2025-11-12,3,"Great  purchase,  very  satisfied.",0.8016,Mixed Positive
1224,82,14,2025-11-30,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1225,93,8,2024-08-08,2,The  product  arrived  late.,0.0,Negative
1226,75,5,2024-08-17,5,"I  love  this  product,    will  buy  again!",0.6696,Positive
1227,30,14,2025-01-20,5,"Great  purchase,  very    satisfied.",0.8016,Positive
1228,57,1,2023-11-30,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1229,31,17,2025-06-01,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1230,55,18,2025-04-27,5,Exceeded  my  expectations!,0.0,Postive
1231,81,7,2024-09-02,2,Product  did  not  meet  my  expectations.,0.0,Negative
1232,7,17,2024-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1233,73,5,2024-03-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1234,37,8,2024-02-21,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1235,87,1,2023-05-24,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1236,60,3,2023-02-07,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1237,94,17,2024-10-20,1,"Not  satisfied,  the  product  broke  after  a  week.",-0.6288,Negative
1238,15,9,2025-06-13,4,Customer    support  was  very  helpful.,0.6997,Positive
1239,49,15,2024-02-07,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1240,66,5,2025-02-28,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1241,62,17,2024-03-11,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1242,22,19,2025-02-08,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1243,92,10,2023-11-08,5,"Great    purchase,  very  satisfied.",0.8016,Positive
1244,8,7,2024-01-20,5,"I  love  this  product,  will    buy  again!",0.6696,Positive
1245,60,5,2025-12-19,3,Not  worth  the  money.,-0.1695,Mixed Negative
1246,53,1,2024-08-04,4,The  quality  is  top-notch.,0.0,Postive
1247,79,6,2024-08-08,2,"Average  experience,  nothing  special.",-0.3089,Negative
1248,72,2,2025-12-19,4,Shipping  was  fast  and  the  item  was    well-packaged.,0.0,Postive
1249,72,5,2025-01-23,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative
1250,11,10,2025-10-23,1,Not  worth  the  money.,-0.1695,Negative
1251,20,2,2024-06-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1252,87,8,2024-12-10,5,Exceeded    my  expectations!,0.0,Postive
1253,68,3,2024-06-30,3,Not  worth    the  money.,-0.1695,Mixed Negative
1254,45,4,2024-02-16,5,The  quality  is  top-notch.,0.0,Postive
1255,42,8,2025-12-15,5,Five  stars  for  the  quick  delivery.,0.0,Postive
1256,80,4,2025-08-12,2,Disappointed  with  the  performance.,-0.4767,Negative
1257,93,10,2023-02-05,4,Customer  support  was  very  helpful.,0.6997,Positive
1258,80,1,2023-11-13,5,Amazing  value  for  the  price.,0.7351,Positive
1259,66,15,2023-06-13,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1260,47,6,2025-09-02,5,Exceeded  my  expectations!,0.0,Postive
1261,12,18,2023-08-08,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1262,46,17,2024-08-26,2,Disappointed  with    the  performance.,-0.4767,Negative
1263,48,9,2023-09-20,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative
1264,72,7,2023-05-07,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1265,81,20,2023-04-29,4,Customer  support    was  very  helpful.,0.6997,Positive
1266,65,14,2025-07-01,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1267,85,4,2024-07-11,5,The  quality  is  top-notch.,0.0,Postive
1268,60,6,2023-10-06,3,Not  worth    the  money.,-0.1695,Mixed Negative
1269,39,13,2024-02-09,4,The  quality  is    top-notch.,0.0,Postive
1270,72,16,2025-07-11,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1271,64,10,2024-04-28,4,The  quality    is  top-notch.,0.0,Postive
1272,82,14,2025-12-24,4,Exceeded  my  expectations!,0.0,Postive
1273,74,10,2024-02-19,4,Five  stars  for  the  quick  delivery.,0.0,Postive
1274,24,1,2025-08-14,1,Not  worth  the  money.,-0.1695,Negative
1275,52,2,2023-06-06,5,Customer  support  was  very  helpful.,0.6997,Positive
1276,52,10,2024-11-05,2,"Good  quality,  but    could  be  cheaper.",0.2382,Mixed Negative
1277,20,11,2023-09-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1278,25,17,2023-06-22,5,The  quality  is  top-notch.,0.0,Postive
1279,54,8,2025-09-13,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1280,88,19,2023-01-18,3,Not  worth  the  money.,-0.1695,Mixed Negative
1281,58,12,2023-09-24,5,The  quality  is  top-notch.,0.0,Postive
1282,7,19,2023-04-24,2,The  product  arrived  late.,0.0,Negative
1283,67,2,2024-09-24,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1284,2,12,2025-10-04,1,Not  worth  the  money.,-0.1695,Negative
1285,81,12,2024-07-15,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive
1286,89,19,2025-03-12,5,"Excellent  product,  highly  recommend!",0.7773,Positive
1287,69,17,2024-10-04,2,Product  did  not  meet  my  expectations.,0.0,Negative
1288,77,8,2025-06-09,5,"I  love  this  product,  will  buy  again!",0.6696,Positive
1289,52,7,2023-09-30,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1290,30,6,2024-04-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative
1291,90,2,2024-05-20,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Postive
1292,16,5,2024-03-15,5,The  quality  is  top-notch.,0.0,Postive
1293,23,2,2024-11-07,5,Exceeded  my  expectations!,0.0,Postive
1294,86,11,2023-06-11,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Postive
1295,61,8,2025-09-16,5,The  build  quality  is  impressive.,0.5106,Positive
1296,60,9,2025-10-26,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive
1297,87,5,2024-08-14,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1298,82,1,2024-08-13,4,"Excellent  product,  highly  recommend!",0.7773,Positive
1299,44,18,2025-07-02,4,"I  love  this  product,  will  buy  again!",0.6696,Positive
1300,6,11,2024-04-14,4,Customer  support  was  very  helpful.,0.6997,Positive
1301,79,13,2025-05-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive
1302,20,11,2023-11-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1303,99,3,2024-03-22,4,Customer  support  was  very  helpful.,0.6997,Positive
1304,77,15,2024-05-09,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1305,24,4,2025-01-26,1,The    product  arrived  late.,0.0,Negative
1306,89,1,2023-09-03,4,Customer  support  was  very  helpful.,0.6997,Positive
1307,36,13,2024-05-16,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative
1308,46,5,2025-02-03,4,"Great  purchase,    very  satisfied.",0.8016,Positive
1309,53,8,2024-10-12,4,"I  love  this  product,    will  buy  again!",0.6696,Positive
1310,96,17,2025-11-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive
1311,71,13,2023-01-29,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1312,11,18,2023-05-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive
1313,2,2,2025-06-30,5,The  build  quality    is  impressive.,0.5106,Positive
1314,63,2,2025-03-17,5,Amazing  value  for  the  price.,0.7351,Positive
1315,85,14,2023-05-28,4,"I    love  this  product,  will  buy  again!",0.6696,Positive
1316,40,20,2025-05-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative
1317,24,8,2025-11-08,1,The  product  arrived  late.,0.0,Negative
1318,28,1,2024-02-13,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative
1319,84,6,2024-07-20,1,Product  did  not  meet  my    expectations.,0.0,Negative
1320,74,10,2024-11-26,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative
1321,32,3,2025-02-25,2,The  product  arrived  late.,0.0,Negative
1322,70,16,2024-04-15,1,Product  did  not  meet  my  expectations.,0.0,Negative
1323,61,17,2025-10-27,1,Product  did    not  meet  my  expectations.,0.0,Negative
1324,36,10,2025-12-27,4,Customer  support  was  very  helpful.,0.6997,Positive
1325,66,12,2024-08-07,3,"I  love  this  product,  will  buy  again!",0.6696,Mixed Positive
1326,69,4,2024-06-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive
1327,37,9,2025-05-20,2,"Average  experience,  nothing  special.",-0.3089,Negative
1328,97,11,2025-12-23,4,Customer  support  was  very  helpful.,0.6997,Positive
1329,45,19,2024-01-03,2,Not  worth  the  money.,-0.1695,Negative
1330,24,12,2025-05-31,2,Not  worth  the  money.,-0.1695,Negative
